Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
21:34:49 Feb 03 2021,90,73,0,0,0
21:34:51 Feb 03 2021,90,75,0,0,0
21:34:53 Feb 03 2021,90,75,0,0,0
21:34:55 Feb 03 2021,90,74,1,0,0
21:34:57 Feb 03 2021,90,75,0,0,0
21:34:59 Feb 03 2021,90,76,0,0,0
21:35:01 Feb 03 2021,90,77,0,0,0
21:35:03 Feb 03 2021,90,78,1,0,0
21:35:05 Feb 03 2021,90,78,0,0,0
21:35:07 Feb 03 2021,91,77,0,0,0
21:35:09 Feb 03 2021,92,72,1,0,0
21:35:11 Feb 03 2021,93,70,0,0,0
21:35:13 Feb 03 2021,94,68,0,0,0
21:35:15 Feb 03 2021,94,66,0,0,0
21:35:17 Feb 03 2021,95,70,0,0,0
21:35:19 Feb 03 2021,95,70,0,0,0
21:35:21 Feb 03 2021,96,72,0,0,0
21:35:23 Feb 03 2021,97,73,1,0,0
21:35:25 Feb 03 2021,97,76,0,0,0
21:35:27 Feb 03 2021,97,76,0,0,0
21:35:29 Feb 03 2021,98,75,0,0,0
21:35:31 Feb 03 2021,98,74,1,0,0
21:35:33 Feb 03 2021,98,74,0,0,0
21:35:35 Feb 03 2021,98,72,1,0,0
21:35:37 Feb 03 2021,98,69,0,0,0
21:35:39 Feb 03 2021,98,69,0,0,0
21:35:41 Feb 03 2021,98,67,0,0,0
21:35:43 Feb 03 2021,98,65,0,0,0
21:35:45 Feb 03 2021,98,67,0,0,0
21:35:47 Feb 03 2021,98,67,1,0,0
21:35:49 Feb 03 2021,98,67,0,0,0
21:35:51 Feb 03 2021,98,67,0,0,0
21:35:53 Feb 03 2021,98,69,0,0,0
21:35:55 Feb 03 2021,98,69,0,0,0
21:35:57 Feb 03 2021,98,68,0,0,0
21:35:59 Feb 03 2021,98,68,0,0,0
21:36:01 Feb 03 2021,98,69,0,0,0
21:36:03 Feb 03 2021,98,70,0,0,0
21:36:05 Feb 03 2021,98,72,1,0,0
21:36:07 Feb 03 2021,98,72,0,0,0
21:36:09 Feb 03 2021,98,72,0,0,0
21:36:11 Feb 03 2021,97,74,0,0,0
21:36:13 Feb 03 2021,97,71,0,0,0
21:36:15 Feb 03 2021,97,72,0,0,0
21:36:17 Feb 03 2021,97,72,1,0,0
21:36:19 Feb 03 2021,97,72,0,0,0
21:36:21 Feb 03 2021,97,72,0,0,0
21:36:23 Feb 03 2021,97,72,0,0,0
21:36:25 Feb 03 2021,97,72,0,0,0
21:36:27 Feb 03 2021,97,72,0,0,0
21:36:29 Feb 03 2021,97,72,1,0,0
21:36:31 Feb 03 2021,97,71,0,0,0
21:36:33 Feb 03 2021,97,72,0,0,0
21:36:35 Feb 03 2021,97,72,0,0,0
21:36:37 Feb 03 2021,97,72,0,0,0
21:36:39 Feb 03 2021,97,72,0,0,0
21:36:41 Feb 03 2021,97,72,0,0,0
21:36:43 Feb 03 2021,97,72,0,0,0
21:36:45 Feb 03 2021,97,72,0,0,0
21:36:47 Feb 03 2021,97,68,1,0,0
21:36:49 Feb 03 2021,97,69,0,0,0
21:36:51 Feb 03 2021,97,69,0,0,0
21:36:53 Feb 03 2021,97,71,1,0,0
21:36:55 Feb 03 2021,97,73,0,0,0
21:36:57 Feb 03 2021,97,73,1,0,0
21:36:59 Feb 03 2021,97,73,1,0,0
21:37:01 Feb 03 2021,97,73,0,0,0
21:37:03 Feb 03 2021,97,73,0,0,0
21:37:05 Feb 03 2021,97,73,1,0,0
21:37:07 Feb 03 2021,97,73,0,0,0
21:37:09 Feb 03 2021,97,73,0,0,0
21:37:11 Feb 03 2021,97,73,0,0,0
21:37:13 Feb 03 2021,97,73,0,0,0
21:37:15 Feb 03 2021,97,73,0,0,0
21:37:17 Feb 03 2021,97,74,0,0,0
21:37:19 Feb 03 2021,96,74,0,0,0
21:37:21 Feb 03 2021,96,72,0,0,0
21:37:23 Feb 03 2021,96,72,0,0,0
21:37:25 Feb 03 2021,96,71,0,0,0
21:37:27 Feb 03 2021,96,71,0,0,0
21:37:29 Feb 03 2021,96,70,0,0,0
21:37:31 Feb 03 2021,96,69,1,0,0
21:37:33 Feb 03 2021,96,69,0,0,0
21:37:35 Feb 03 2021,96,67,0,0,0
21:37:37 Feb 03 2021,96,67,0,0,0
21:37:39 Feb 03 2021,96,67,0,0,0
21:37:41 Feb 03 2021,96,67,1,0,0
21:37:43 Feb 03 2021,96,66,1,0,0
21:37:45 Feb 03 2021,96,69,0,0,0
21:37:47 Feb 03 2021,96,69,1,0,0
21:37:49 Feb 03 2021,96,69,0,0,0
21:37:51 Feb 03 2021,96,70,0,0,0
21:37:53 Feb 03 2021,96,69,0,0,0
21:37:55 Feb 03 2021,96,69,0,0,0
21:37:57 Feb 03 2021,96,70,1,0,0
21:37:59 Feb 03 2021,97,71,1,0,0
21:38:01 Feb 03 2021,97,74,0,0,0
21:38:03 Feb 03 2021,97,76,1,0,0
21:38:05 Feb 03 2021,97,76,0,0,0
21:38:07 Feb 03 2021,97,75,1,0,0
21:38:09 Feb 03 2021,97,75,1,0,0
21:38:11 Feb 03 2021,96,75,0,0,0
21:38:13 Feb 03 2021,96,76,1,0,0
21:38:15 Feb 03 2021,96,76,0,0,0
21:38:17 Feb 03 2021,96,76,0,0,0
21:38:19 Feb 03 2021,96,76,0,0,0
21:38:21 Feb 03 2021,96,77,0,0,0
21:38:23 Feb 03 2021,96,76,0,0,0
21:38:25 Feb 03 2021,96,77,0,0,0
21:38:27 Feb 03 2021,96,77,0,0,0
21:38:29 Feb 03 2021,96,77,0,0,0
21:38:31 Feb 03 2021,96,77,0,0,0
21:38:33 Feb 03 2021,95,83,1,0,0
21:38:35 Feb 03 2021,96,84,0,0,0
21:38:37 Feb 03 2021,96,88,0,0,0
21:38:39 Feb 03 2021,96,86,0,0,0
21:38:41 Feb 03 2021,96,84,0,0,0
21:38:43 Feb 03 2021,96,84,0,0,0
21:38:45 Feb 03 2021,96,83,0,0,0
21:38:47 Feb 03 2021,96,80,0,0,0
21:38:49 Feb 03 2021,95,82,1,0,0
21:38:51 Feb 03 2021,96,82,0,0,0
21:38:53 Feb 03 2021,96,80,1,0,0
21:38:55 Feb 03 2021,96,77,0,0,0
21:38:57 Feb 03 2021,96,74,1,0,0
21:38:59 Feb 03 2021,96,70,0,0,0
21:39:01 Feb 03 2021,95,69,0,0,0
21:39:03 Feb 03 2021,95,70,0,0,0
21:39:05 Feb 03 2021,95,73,0,0,0
21:39:07 Feb 03 2021,94,75,0,0,0
21:39:09 Feb 03 2021,94,77,0,0,0
21:39:11 Feb 03 2021,94,77,1,0,0
21:39:13 Feb 03 2021,94,77,0,0,0
21:39:15 Feb 03 2021,94,76,1,0,0
21:39:17 Feb 03 2021,94,79,1,0,0
21:39:19 Feb 03 2021,95,80,0,0,0
21:39:21 Feb 03 2021,95,77,0,0,0
21:39:23 Feb 03 2021,96,78,1,0,0
21:39:25 Feb 03 2021,96,77,0,0,0
21:39:27 Feb 03 2021,96,78,0,0,0
21:39:29 Feb 03 2021,96,78,0,0,0
21:39:31 Feb 03 2021,96,78,0,0,0
21:39:33 Feb 03 2021,96,77,0,0,0
21:39:35 Feb 03 2021,96,77,0,0,0
21:39:37 Feb 03 2021,96,77,0,0,0
21:39:39 Feb 03 2021,96,76,0,0,0
21:39:41 Feb 03 2021,96,77,0,0,0
21:39:43 Feb 03 2021,96,77,0,0,0
21:39:45 Feb 03 2021,96,77,1,0,0
21:39:47 Feb 03 2021,96,77,0,0,0
21:39:49 Feb 03 2021,96,77,0,0,0
21:39:51 Feb 03 2021,96,72,0,0,0
21:39:53 Feb 03 2021,96,79,0,0,0
21:39:55 Feb 03 2021,96,79,0,0,0
21:39:57 Feb 03 2021,96,80,1,0,0
21:39:59 Feb 03 2021,96,80,0,0,0
21:40:01 Feb 03 2021,96,79,1,0,0
21:40:03 Feb 03 2021,95,80,0,0,0
21:40:05 Feb 03 2021,95,81,0,0,0
21:40:07 Feb 03 2021,95,82,0,0,0
21:40:09 Feb 03 2021,95,82,0,0,0
21:40:11 Feb 03 2021,94,81,0,0,0
21:40:13 Feb 03 2021,94,82,0,0,0
21:40:15 Feb 03 2021,94,80,1,0,0
21:40:17 Feb 03 2021,94,80,0,0,0
21:40:19 Feb 03 2021,94,81,0,0,0
21:40:21 Feb 03 2021,94,81,0,0,0
21:40:23 Feb 03 2021,94,81,0,0,0
21:40:25 Feb 03 2021,94,81,1,0,0
21:40:27 Feb 03 2021,94,82,0,0,0
21:40:29 Feb 03 2021,94,84,0,0,0
21:40:31 Feb 03 2021,94,84,1,0,0
21:40:33 Feb 03 2021,94,83,0,0,0
21:40:35 Feb 03 2021,93,83,0,0,0
21:40:37 Feb 03 2021,93,82,0,0,0
21:40:39 Feb 03 2021,93,82,0,0,0
21:40:41 Feb 03 2021,93,85,0,0,0
21:40:43 Feb 03 2021,93,84,0,0,0
21:40:45 Feb 03 2021,93,84,0,0,0
21:40:47 Feb 03 2021,92,81,0,0,0
21:40:49 Feb 03 2021,92,75,0,0,0
21:40:51 Feb 03 2021,91,74,0,0,0
21:40:53 Feb 03 2021,91,73,0,0,0
21:40:55 Feb 03 2021,90,80,1,0,0
21:40:57 Feb 03 2021,90,82,1,0,0
21:40:59 Feb 03 2021,90,85,1,0,0
21:41:01 Feb 03 2021,90,87,0,0,0
21:41:03 Feb 03 2021,89,85,1,1,0
21:41:05 Feb 03 2021,89,82,0,0,0
21:41:07 Feb 03 2021,89,80,0,0,0
21:41:09 Feb 03 2021,89,78,0,0,0
21:41:11 Feb 03 2021,89,78,0,0,0
21:41:13 Feb 03 2021,89,79,0,0,0
21:41:15 Feb 03 2021,89,78,0,0,0
21:41:17 Feb 03 2021,89,78,1,0,0
21:41:19 Feb 03 2021,89,77,0,0,0
21:41:21 Feb 03 2021,89,77,0,0,0
21:41:23 Feb 03 2021,89,76,0,0,0
21:41:25 Feb 03 2021,89,78,0,0,0
21:41:27 Feb 03 2021,89,80,0,0,0
21:41:29 Feb 03 2021,89,82,0,0,0
21:41:31 Feb 03 2021,89,83,0,0,0
21:41:33 Feb 03 2021,89,82,0,0,0
21:41:35 Feb 03 2021,90,82,0,0,0
21:41:37 Feb 03 2021,92,80,0,0,0
21:41:39 Feb 03 2021,94,79,0,0,0
21:41:41 Feb 03 2021,95,79,0,0,0
21:41:43 Feb 03 2021,96,79,0,0,0
21:41:45 Feb 03 2021,96,79,1,0,0
21:41:47 Feb 03 2021,96,79,0,0,0
21:41:49 Feb 03 2021,97,80,0,0,0
21:41:51 Feb 03 2021,97,79,0,0,0
21:41:53 Feb 03 2021,97,79,0,0,0
21:41:55 Feb 03 2021,97,79,1,0,0
21:41:57 Feb 03 2021,97,78,0,0,0
21:41:59 Feb 03 2021,98,77,1,0,0
21:42:01 Feb 03 2021,98,75,0,0,0
21:42:03 Feb 03 2021,98,72,0,0,0
21:42:05 Feb 03 2021,98,69,0,0,0
21:42:07 Feb 03 2021,97,69,0,0,0
21:42:09 Feb 03 2021,97,71,1,0,0
21:42:11 Feb 03 2021,97,71,0,0,0
21:42:13 Feb 03 2021,97,72,0,0,0
21:42:15 Feb 03 2021,97,71,1,0,0
21:42:17 Feb 03 2021,97,71,0,0,0
21:42:19 Feb 03 2021,97,71,0,0,0
21:42:21 Feb 03 2021,97,71,0,0,0
21:42:23 Feb 03 2021,97,71,0,0,0
21:42:25 Feb 03 2021,97,72,0,0,0
21:42:27 Feb 03 2021,97,73,1,0,0
21:42:29 Feb 03 2021,97,73,0,0,0
21:42:31 Feb 03 2021,97,73,0,0,0
21:42:33 Feb 03 2021,97,70,0,0,0
21:42:35 Feb 03 2021,97,71,0,0,0
21:42:37 Feb 03 2021,97,68,0,0,0
21:42:39 Feb 03 2021,97,69,1,0,0
21:42:41 Feb 03 2021,97,72,0,0,0
21:42:43 Feb 03 2021,97,70,0,0,0
21:42:45 Feb 03 2021,97,70,0,0,0
21:42:47 Feb 03 2021,97,69,1,0,0
21:42:49 Feb 03 2021,97,68,1,0,0
21:42:51 Feb 03 2021,96,70,0,0,0
21:42:53 Feb 03 2021,97,70,0,0,0
21:42:55 Feb 03 2021,96,71,0,0,0
21:42:57 Feb 03 2021,96,71,1,0,0
21:42:59 Feb 03 2021,96,70,0,0,0
21:43:01 Feb 03 2021,96,70,0,0,0
21:43:03 Feb 03 2021,96,70,0,0,0
21:43:05 Feb 03 2021,96,71,1,0,0
21:43:07 Feb 03 2021,97,73,0,0,0
21:43:09 Feb 03 2021,97,73,0,0,0
21:43:11 Feb 03 2021,97,74,0,0,0
21:43:13 Feb 03 2021,97,75,0,0,0
21:43:15 Feb 03 2021,97,73,0,0,0
21:43:17 Feb 03 2021,97,74,1,0,0
21:43:19 Feb 03 2021,97,73,0,0,0
21:43:21 Feb 03 2021,97,74,0,0,0
21:43:23 Feb 03 2021,97,75,0,0,0
21:43:25 Feb 03 2021,97,75,0,0,0
21:43:27 Feb 03 2021,97,77,0,0,0
21:43:29 Feb 03 2021,97,76,0,0,0
21:43:31 Feb 03 2021,97,76,0,0,0
21:43:33 Feb 03 2021,97,78,0,0,0
21:43:35 Feb 03 2021,97,77,1,0,0
21:43:37 Feb 03 2021,97,79,0,0,0
21:43:39 Feb 03 2021,97,79,0,0,0
21:43:41 Feb 03 2021,96,79,0,0,0
21:43:43 Feb 03 2021,96,79,1,0,0
21:43:45 Feb 03 2021,96,81,1,0,0
21:43:47 Feb 03 2021,96,79,0,0,0
21:43:49 Feb 03 2021,96,80,0,0,0
21:43:51 Feb 03 2021,96,80,0,0,0
21:43:53 Feb 03 2021,96,79,0,0,0
21:43:55 Feb 03 2021,96,78,0,0,0
21:43:57 Feb 03 2021,96,79,0,0,0
21:43:59 Feb 03 2021,95,78,0,0,0
21:44:01 Feb 03 2021,95,79,0,0,0
21:44:03 Feb 03 2021,95,80,0,0,0
21:44:05 Feb 03 2021,95,80,0,0,0
21:44:07 Feb 03 2021,95,80,1,0,0
21:44:09 Feb 03 2021,95,80,0,0,0
21:44:11 Feb 03 2021,95,79,0,0,0
21:44:13 Feb 03 2021,95,78,0,0,0
21:44:15 Feb 03 2021,94,74,1,0,0
21:44:17 Feb 03 2021,93,77,0,0,0
21:44:19 Feb 03 2021,92,78,1,0,0
21:44:21 Feb 03 2021,92,79,0,0,0
21:44:23 Feb 03 2021,91,80,1,0,0
21:44:25 Feb 03 2021,91,79,0,0,0
21:44:27 Feb 03 2021,90,80,0,0,0
21:44:29 Feb 03 2021,90,80,0,0,0
21:44:31 Feb 03 2021,90,80,0,0,0
21:44:33 Feb 03 2021,91,81,0,0,0
21:44:35 Feb 03 2021,91,81,0,0,0
21:44:37 Feb 03 2021,91,81,1,0,0
21:44:39 Feb 03 2021,91,81,0,0,0
21:44:41 Feb 03 2021,92,81,0,0,0
21:44:43 Feb 03 2021,92,82,0,0,0
21:44:45 Feb 03 2021,92,82,0,0,0
21:44:47 Feb 03 2021,92,82,0,0,0
21:44:49 Feb 03 2021,92,82,0,0,0
21:44:51 Feb 03 2021,92,82,0,0,0
21:44:53 Feb 03 2021,94,82,0,0,0
21:44:55 Feb 03 2021,95,83,0,0,0
21:44:57 Feb 03 2021,97,82,0,0,0
21:44:59 Feb 03 2021,97,80,0,0,0
21:45:01 Feb 03 2021,97,79,0,0,0
21:45:03 Feb 03 2021,97,79,0,0,0
21:45:05 Feb 03 2021,97,79,0,0,0
21:45:07 Feb 03 2021,97,80,1,0,0
21:45:09 Feb 03 2021,97,80,0,0,0
21:45:11 Feb 03 2021,97,80,1,0,0
21:45:13 Feb 03 2021,97,80,0,0,0
21:45:15 Feb 03 2021,97,81,0,0,0
21:45:17 Feb 03 2021,97,81,1,0,0
21:45:19 Feb 03 2021,97,84,0,0,0
21:45:21 Feb 03 2021,97,85,0,0,0
21:45:23 Feb 03 2021,97,84,0,0,0
21:45:25 Feb 03 2021,96,84,0,0,0
21:45:27 Feb 03 2021,97,83,0,0,0
21:45:29 Feb 03 2021,97,81,0,0,0
21:45:31 Feb 03 2021,97,82,1,0,0
21:45:33 Feb 03 2021,97,81,0,0,0
21:45:35 Feb 03 2021,97,80,0,0,0
21:45:37 Feb 03 2021,97,75,1,0,0
21:45:39 Feb 03 2021,96,72,0,0,0
21:45:41 Feb 03 2021,97,75,1,0,0
21:45:43 Feb 03 2021,96,76,0,0,0
21:45:45 Feb 03 2021,96,78,0,0,0
21:45:47 Feb 03 2021,96,80,0,0,0
21:45:49 Feb 03 2021,95,83,1,0,0
21:45:51 Feb 03 2021,94,83,0,0,0
21:45:53 Feb 03 2021,93,83,0,0,0
21:45:55 Feb 03 2021,92,84,1,0,0
21:45:57 Feb 03 2021,92,83,0,0,0
21:45:59 Feb 03 2021,92,82,0,0,0
21:46:01 Feb 03 2021,92,83,1,0,0
21:46:03 Feb 03 2021,92,83,1,0,0
21:46:05 Feb 03 2021,91,83,0,0,0
21:46:07 Feb 03 2021,91,83,1,0,0
21:46:09 Feb 03 2021,91,84,0,0,0
21:46:11 Feb 03 2021,91,85,0,0,0
21:46:13 Feb 03 2021,91,86,0,0,0
21:46:15 Feb 03 2021,91,88,0,0,0
21:46:17 Feb 03 2021,91,88,1,0,0
21:46:19 Feb 03 2021,91,88,0,0,0
21:46:21 Feb 03 2021,91,87,0,0,0
21:46:23 Feb 03 2021,92,87,0,0,0
21:46:25 Feb 03 2021,93,85,0,0,0
21:46:27 Feb 03 2021,95,84,0,0,0
21:46:29 Feb 03 2021,96,84,0,0,0
21:46:31 Feb 03 2021,96,82,0,0,0
21:46:33 Feb 03 2021,96,81,0,0,0
21:46:35 Feb 03 2021,96,82,1,0,0
21:46:37 Feb 03 2021,96,82,1,0,0
21:46:39 Feb 03 2021,96,81,0,0,0
21:46:41 Feb 03 2021,97,79,0,0,0
21:46:43 Feb 03 2021,97,78,0,0,0
21:46:45 Feb 03 2021,97,76,1,0,0
21:46:47 Feb 03 2021,97,77,0,0,0
21:46:49 Feb 03 2021,97,78,0,0,0
21:46:51 Feb 03 2021,97,76,0,0,0
21:46:53 Feb 03 2021,97,77,0,0,0
21:46:55 Feb 03 2021,97,77,0,0,0
21:46:57 Feb 03 2021,97,76,0,0,0
21:46:59 Feb 03 2021,97,77,0,0,0
21:47:01 Feb 03 2021,96,77,0,0,0
21:47:03 Feb 03 2021,96,77,0,0,0
21:47:05 Feb 03 2021,96,76,1,0,0
21:47:07 Feb 03 2021,97,76,0,0,0
21:47:09 Feb 03 2021,97,75,0,0,0
21:47:11 Feb 03 2021,97,74,0,0,0
21:47:13 Feb 03 2021,97,74,0,0,0
21:47:15 Feb 03 2021,97,74,1,0,0
21:47:17 Feb 03 2021,97,74,0,0,0
21:47:19 Feb 03 2021,97,74,0,0,0
21:47:21 Feb 03 2021,97,74,0,0,0
21:47:23 Feb 03 2021,96,74,0,0,0
21:47:25 Feb 03 2021,96,74,0,0,0
21:47:27 Feb 03 2021,96,77,1,0,0
21:47:29 Feb 03 2021,95,81,0,0,0
21:47:31 Feb 03 2021,94,78,1,0,0
21:47:33 Feb 03 2021,94,82,1,0,0
21:47:35 Feb 03 2021,93,82,0,0,0
21:47:37 Feb 03 2021,94,80,0,0,0
21:47:39 Feb 03 2021,94,83,0,0,0
21:47:41 Feb 03 2021,94,83,0,0,0
21:47:43 Feb 03 2021,94,82,1,0,0
21:47:45 Feb 03 2021,94,82,0,0,0
21:47:47 Feb 03 2021,93,78,0,0,0
21:47:49 Feb 03 2021,92,73,0,0,0
21:47:51 Feb 03 2021,91,71,1,0,0
21:47:53 Feb 03 2021,90,69,0,0,0
21:47:55 Feb 03 2021,90,70,0,0,0
21:47:57 Feb 03 2021,88,72,1,1,0
21:47:59 Feb 03 2021,88,70,0,0,0
21:48:01 Feb 03 2021,88,72,0,0,0
21:48:03 Feb 03 2021,88,74,0,0,0
21:48:05 Feb 03 2021,89,74,0,0,0
21:48:07 Feb 03 2021,90,76,0,0,0
21:48:09 Feb 03 2021,93,78,1,0,0
21:48:11 Feb 03 2021,95,79,0,0,0
21:48:13 Feb 03 2021,96,81,1,0,0
21:48:15 Feb 03 2021,97,82,1,0,0
21:48:17 Feb 03 2021,97,82,0,0,0
21:48:19 Feb 03 2021,97,81,1,0,0
21:48:21 Feb 03 2021,97,74,1,0,0
21:48:23 Feb 03 2021,97,73,1,0,0
21:48:25 Feb 03 2021,97,71,0,0,0
21:48:27 Feb 03 2021,97,73,0,0,0
21:48:29 Feb 03 2021,97,75,0,0,0
21:48:31 Feb 03 2021,97,75,0,0,0
21:48:33 Feb 03 2021,97,74,0,0,0
21:48:35 Feb 03 2021,97,72,1,0,0
21:48:37 Feb 03 2021,97,70,0,0,0
21:48:39 Feb 03 2021,97,69,0,0,0
21:48:41 Feb 03 2021,97,68,0,0,0
21:48:43 Feb 03 2021,97,69,1,0,0
21:48:45 Feb 03 2021,97,69,0,0,0
21:48:47 Feb 03 2021,97,69,0,0,0
21:48:49 Feb 03 2021,97,67,1,0,0
21:48:51 Feb 03 2021,97,67,0,0,0
21:48:53 Feb 03 2021,97,66,1,0,0
21:48:55 Feb 03 2021,97,67,1,0,0
21:48:57 Feb 03 2021,97,67,1,0,0
21:48:59 Feb 03 2021,97,67,0,0,0
21:49:01 Feb 03 2021,97,67,0,0,0
21:49:03 Feb 03 2021,97,66,1,0,0
21:49:05 Feb 03 2021,97,65,0,0,0
21:49:07 Feb 03 2021,97,65,0,0,0
21:49:09 Feb 03 2021,97,65,0,0,0
21:49:11 Feb 03 2021,97,64,0,0,0
21:49:13 Feb 03 2021,97,61,1,0,0
21:49:15 Feb 03 2021,96,60,1,0,0
21:49:17 Feb 03 2021,95,55,0,0,0
21:49:19 Feb 03 2021,94,54,0,0,0
21:49:21 Feb 03 2021,94,56,1,0,0
21:49:23 Feb 03 2021,94,58,1,0,0
21:49:25 Feb 03 2021,94,65,0,0,0
21:49:27 Feb 03 2021,94,67,0,0,0
21:49:29 Feb 03 2021,94,68,1,0,0
21:49:31 Feb 03 2021,94,71,0,0,0
21:49:33 Feb 03 2021,94,71,0,0,0
21:49:35 Feb 03 2021,94,72,0,0,0
21:49:37 Feb 03 2021,94,73,0,0,0
21:49:39 Feb 03 2021,94,73,1,0,0
21:49:41 Feb 03 2021,94,74,0,0,0
21:49:43 Feb 03 2021,94,74,0,0,0
21:49:45 Feb 03 2021,94,76,0,0,0
21:49:47 Feb 03 2021,93,74,0,0,0
21:49:49 Feb 03 2021,92,75,1,0,0
21:49:51 Feb 03 2021,91,71,0,0,0
21:49:53 Feb 03 2021,90,69,1,0,0
21:49:55 Feb 03 2021,89,75,0,1,0
21:49:57 Feb 03 2021,89,75,0,0,0
21:49:59 Feb 03 2021,89,75,0,0,0
21:50:01 Feb 03 2021,89,76,0,0,0
21:50:03 Feb 03 2021,89,76,0,0,0
21:50:05 Feb 03 2021,89,76,0,0,0
21:50:07 Feb 03 2021,89,77,0,0,0
21:50:09 Feb 03 2021,88,80,1,0,0
21:50:11 Feb 03 2021,87,80,0,0,0
21:50:13 Feb 03 2021,86,80,0,0,0
21:50:15 Feb 03 2021,86,77,0,0,0
21:50:17 Feb 03 2021,86,74,0,0,0
21:50:19 Feb 03 2021,86,72,0,0,0
21:50:21 Feb 03 2021,86,72,1,0,0
21:50:23 Feb 03 2021,86,72,0,0,0
21:50:25 Feb 03 2021,86,74,0,0,0
21:50:27 Feb 03 2021,86,75,0,0,0
21:50:29 Feb 03 2021,86,76,1,0,0
21:50:31 Feb 03 2021,86,79,0,0,0
21:50:33 Feb 03 2021,86,78,0,0,0
21:50:35 Feb 03 2021,86,80,0,0,0
21:50:37 Feb 03 2021,86,81,1,0,0
21:50:39 Feb 03 2021,86,82,1,0,0
21:50:41 Feb 03 2021,87,82,0,0,0
21:50:43 Feb 03 2021,88,82,0,0,0
21:50:45 Feb 03 2021,90,83,1,0,0
21:50:47 Feb 03 2021,93,76,0,0,0
21:50:49 Feb 03 2021,95,74,1,0,0
21:50:51 Feb 03 2021,96,75,0,0,0
21:50:53 Feb 03 2021,96,79,0,0,0
21:50:55 Feb 03 2021,96,79,0,0,0
21:50:57 Feb 03 2021,96,82,1,0,0
21:50:59 Feb 03 2021,96,81,0,0,0
21:51:01 Feb 03 2021,96,81,0,0,0
21:51:03 Feb 03 2021,97,81,0,0,0
21:51:05 Feb 03 2021,97,80,0,0,0
21:51:07 Feb 03 2021,98,80,0,0,0
21:51:09 Feb 03 2021,98,79,0,0,0
21:51:11 Feb 03 2021,98,80,0,0,0
21:51:13 Feb 03 2021,98,81,0,0,0
21:51:15 Feb 03 2021,98,83,0,0,0
21:51:17 Feb 03 2021,98,82,1,0,0
21:51:19 Feb 03 2021,98,83,1,0,0
21:51:21 Feb 03 2021,98,84,0,0,0
21:51:23 Feb 03 2021,98,84,0,0,0
21:51:25 Feb 03 2021,98,85,1,0,0
21:51:27 Feb 03 2021,97,88,1,0,0
21:51:29 Feb 03 2021,98,89,0,0,0
21:51:31 Feb 03 2021,96,88,0,0,0
21:51:33 Feb 03 2021,96,85,1,0,0
21:51:35 Feb 03 2021,96,84,0,0,0
21:51:37 Feb 03 2021,96,80,0,0,0
21:51:39 Feb 03 2021,96,79,1,0,0
21:51:41 Feb 03 2021,96,75,1,0,0
21:51:43 Feb 03 2021,96,72,0,0,0
21:51:45 Feb 03 2021,96,74,1,0,0
21:51:47 Feb 03 2021,96,73,0,0,0
21:51:49 Feb 03 2021,95,73,1,0,0
21:51:51 Feb 03 2021,94,73,0,0,0
21:51:53 Feb 03 2021,92,74,1,0,0
21:51:55 Feb 03 2021,92,75,0,0,0
21:51:57 Feb 03 2021,91,77,0,0,0
21:51:59 Feb 03 2021,91,80,0,0,0
21:52:01 Feb 03 2021,90,81,0,0,0
21:52:03 Feb 03 2021,90,79,0,0,0
21:52:05 Feb 03 2021,90,79,1,0,0
21:52:07 Feb 03 2021,90,78,0,0,0
21:52:09 Feb 03 2021,90,77,0,0,0
21:52:11 Feb 03 2021,90,76,0,0,0
21:52:13 Feb 03 2021,90,76,0,0,0
21:52:15 Feb 03 2021,89,74,1,1,0
21:52:17 Feb 03 2021,89,71,0,0,0
21:52:19 Feb 03 2021,89,72,1,0,0
21:52:21 Feb 03 2021,89,71,1,0,0
21:52:23 Feb 03 2021,89,74,1,0,0
21:52:25 Feb 03 2021,89,78,1,0,0
21:52:27 Feb 03 2021,88,84,1,0,0
21:52:29 Feb 03 2021,88,88,0,0,0
21:52:31 Feb 03 2021,88,90,0,0,0
21:52:33 Feb 03 2021,88,91,0,0,0
21:52:35 Feb 03 2021,88,88,0,0,0
21:52:37 Feb 03 2021,87,87,0,0,0
21:52:39 Feb 03 2021,87,86,1,0,0
21:52:41 Feb 03 2021,86,85,1,0,0
21:52:43 Feb 03 2021,86,86,0,0,0
21:52:45 Feb 03 2021,86,85,0,0,0
21:52:47 Feb 03 2021,86,87,0,0,0
21:52:49 Feb 03 2021,86,87,1,0,0
21:52:51 Feb 03 2021,87,84,0,0,0
21:52:53 Feb 03 2021,90,85,0,0,0
21:52:55 Feb 03 2021,93,85,0,0,0
21:52:57 Feb 03 2021,95,87,1,0,0
21:52:59 Feb 03 2021,96,87,0,0,0
21:53:01 Feb 03 2021,96,88,0,0,0
21:53:03 Feb 03 2021,96,88,1,0,0
21:53:05 Feb 03 2021,96,88,0,0,0
21:53:07 Feb 03 2021,96,86,0,0,0
21:53:09 Feb 03 2021,96,86,1,0,0
21:53:11 Feb 03 2021,96,85,1,0,0
21:53:13 Feb 03 2021,96,86,0,0,0
21:53:15 Feb 03 2021,96,87,1,0,0
21:53:17 Feb 03 2021,96,88,0,0,0
21:53:19 Feb 03 2021,96,88,0,0,0
21:53:21 Feb 03 2021,97,87,1,0,0
21:53:23 Feb 03 2021,97,83,0,0,0
